"Country or Area","Year","Area","Sex","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Russian Federation","2021","Urban","Male","Census - de facto - complete tabulation","Final figure, complete","2022","50708577",""
"Russian Federation","2021","Urban","Male","Census - de jure - complete tabulation","Final figure, complete","2022","50506330",""
"Russian Federation","2021","Urban","Female","Census - de facto - complete tabulation","Final figure, complete","2022","59649577",""
"Russian Federation","2021","Urban","Female","Census - de jure - complete tabulation","Final figure, complete","2022","59568992",""
"Russian Federation","2021","Rural","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2022","37173107",""
"Russian Federation","2021","Rural","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2022","37106801",""
"Russian Federation","2021","Rural","Male","Census - de facto - complete tabulation","Final figure, complete","2022","17980916",""
"Russian Federation","2021","Rural","Male","Census - de jure - complete tabulation","Final figure, complete","2022","17925250",""
"Russian Federation","2021","Rural","Female","Census - de facto - complete tabulation","Final figure, complete","2022","19192191",""
"Russian Federation","2021","Rural","Female","Census - de jure - complete tabulation","Final figure, complete","2022","19181551",""
"Russian Federation","2020","Total","Both Sexes","Estimate - de jure","Provisional figure","2022","146459800","43"
"Russian Federation","2019","Total","Both Sexes","Estimate - de jure","Provisional figure","2020","146764700","43"
"Russian Federation","2018","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","146880432","43"
"Russian Federation","2018","Total","Male","Estimate - de jure","Final figure, complete","2019","68119915","43"
"Russian Federation","2018","Total","Female","Estimate - de jure","Final figure, complete","2019","78760517","43"
"Russian Federation","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","146842400","43"
"Russian Federation","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","146674500","43"
"Russian Federation","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","146406000","43"
"Russian Federation","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","146090600","43"
"Russian Federation","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","143507000",""
"Russian Federation","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","143056383",""
"Russian Federation","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","143201730",""
"Russian Federation","2012","Total","Male","Estimate - de jure","Final figure, complete","2013","66264910",""
"Russian Federation","2012","Total","Female","Estimate - de jure","Final figure, complete","2013","76936820",""
"Russian Federation","2012","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2013","105930122",""
"Russian Federation","2012","Urban","Male","Estimate - de jure","Final figure, complete","2013","48419208",""
"Russian Federation","2012","Urban","Female","Estimate - de jure","Final figure, complete","2013","57510914",""
"Russian Federation","2012","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2013","37271608",""
"Russian Federation","2012","Rural","Male","Estimate - de jure","Final figure, complete","2013","17845702",""
"Russian Federation","2012","Rural","Female","Estimate - de jure","Final figure, complete","2013","19425906",""
"Russian Federation","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","142856536",""
"Russian Federation","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","142960908",""
"Russian Federation","2011","Total","Male","Estimate - de jure","Final figure, complete","2013","66113269",""
"Russian Federation","2011","Total","Male","Estimate - de jure","Final figure, complete","2012","66046579",""
"Russian Federation","2011","Total","Female","Estimate - de jure","Final figure, complete","2012","76809957",""
"Russian Federation","2011","Total","Female","Estimate - de jure","Final figure, complete","2013","76847639",""
"Russian Federation","2011","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2013","105581615",""
"Russian Federation","2011","Urban","Male","Estimate - de jure","Final figure, complete","2013","48243019",""
"Russian Federation","2011","Urban","Female","Estimate - de jure","Final figure, complete","2013","57338596",""
"Russian Federation","2011","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2013","37379293",""
"Russian Federation","2011","Rural","Male","Estimate - de jure","Final figure, complete","2013","17870250",""
"Russian Federation","2011","Rural","Female","Estimate - de jure","Final figure, complete","2013","19509043",""
"Russian Federation","2010","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2012","143436145",""
"Russian Federation","2010","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2012","142856536",""
"Russian Federation","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","142849468",""
"Russian Federation","2010","Total","Male","Census - de facto - complete tabulation","Final figure, complete","2013","66457074",""
"Russian Federation","2010","Total","Male","Census - de jure - complete tabulation","Final figure, complete","2012","66046579",""
"Russian Federation","2010","Total","Male","Estimate - de jure","Final figure, complete","2013","66033070",""
"Russian Federation","2010","Total","Female","Census - de facto - complete tabulation","Final figure, complete","2013","76979071",""
"Russian Federation","2010","Total","Female","Census - de jure - complete tabulation","Final figure, complete","2012","76809957",""
"Russian Federation","2010","Total","Female","Estimate - de jure","Final figure, complete","2013","76816398",""
"Russian Federation","2010","Urban","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2012","105313773",""
"Russian Federation","2010","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2013","105241319",""
"Russian Federation","2010","Urban","Male","Census - de jure - complete tabulation","Final figure, complete","2012","48117546",""
"Russian Federation","2010","Urban","Male","Estimate - de jure","Final figure, complete","2013","48081267",""
"Russian Federation","2010","Urban","Female","Census - de jure - complete tabulation","Final figure, complete","2012","57196227",""
"Russian Federation","2010","Urban","Female","Estimate - de jure","Final figure, complete","2013","57160052",""
"Russian Federation","2010","Rural","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2012","37542763",""
"Russian Federation","2010","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2013","37608149",""
"Russian Federation","2010","Rural","Male","Census - de jure - complete tabulation","Final figure, complete","2012","17929033",""
"Russian Federation","2010","Rural","Male","Estimate - de jure","Final figure, complete","2013","17951803",""
"Russian Federation","2010","Rural","Female","Census - de jure - complete tabulation","Final figure, complete","2012","19613730",""
"Russian Federation","2010","Rural","Female","Estimate - de jure","Final figure, complete","2013","19656346",""
"Russian Federation","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2009","141903979",""
"Russian Federation","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","142785349",""
"Russian Federation","2009","Total","Male","Estimate - de jure","Final figure, complete","2013","65988356",""
"Russian Federation","2009","Total","Male","Estimate - de jure","Final figure, complete","2009","65641634",""
"Russian Federation","2009","Total","Female","Estimate - de jure","Final figure, complete","2009","76262345",""
"Russian Federation","2009","Total","Female","Estimate - de jure","Final figure, complete","2013","76796993",""
"Russian Federation","2009","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2013","104988448",""
"Russian Federation","2009","Urban","Male","Estimate - de jure","Final figure, complete","2013","47969474",""
"Russian Federation","2009","Urban","Female","Estimate - de jure","Final figure, complete","2013","57018974",""
"Russian Federation","2009","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2013","37796901",""
"Russian Federation","2009","Rural","Male","Estimate - de jure","Final figure, complete","2013","18018882",""
"Russian Federation","2009","Rural","Female","Estimate - de jure","Final figure, complete","2013","19778019",""
"Russian Federation","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","142008838",""
"Russian Federation","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","142742366",""
"Russian Federation","2008","Total","Male","Estimate - de jure","Final figure, complete","2013","65968338",""
"Russian Federation","2008","Total","Male","Estimate - de jure","Final figure, complete","2008","65717075",""
"Russian Federation","2008","Total","Female","Estimate - de jure","Final figure, complete","2013","76774028",""
"Russian Federation","2008","Total","Female","Estimate - de jure","Final figure, complete","2008","76291763",""
"Russian Federation","2008","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2013","104890297",""
"Russian Federation","2008","Urban","Male","Estimate - de jure","Final figure, complete","2013","47938815",""
"Russian Federation","2008","Urban","Female","Estimate - de jure","Final figure, complete","2013","56951482",""
"Russian Federation","2008","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2013","37852069",""
"Russian Federation","2008","Rural","Male","Estimate - de jure","Final figure, complete","2013","18029523",""
"Russian Federation","2008","Rural","Female","Estimate - de jure","Final figure, complete","2013","19822546",""
"Russian Federation","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","142220968",""
"Russian Federation","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","142805114",""
"Russian Federation","2007","Total","Male","Estimate - de jure","Final figure, complete","2013","66013796",""
"Russian Federation","2007","Total","Male","Estimate - de jure","Final figure, complete","2008","65848988",""
"Russian Federation","2007","Total","Female","Estimate - de jure","Final figure, complete","2013","76791318",""
"Russian Federation","2007","Total","Female","Estimate - de jure","Final figure, complete","2008","76371980",""
"Russian Federation","2007","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2013","104798401",""
"Russian Federation","2007","Urban","Male","Estimate - de jure","Final figure, complete","2013","47923326",""
"Russian Federation","2007","Urban","Female","Estimate - de jure","Final figure, complete","2013","56875075",""
"Russian Federation","2007","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2013","38006713",""
"Russian Federation","2007","Rural","Male","Estimate - de jure","Final figure, complete","2013","18090470",""
"Russian Federation","2007","Rural","Female","Estimate - de jure","Final figure, complete","2013","19916243",""
"Russian Federation","2006","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","143049637",""
"Russian Federation","2006","Total","Male","Estimate - de jure","Final figure, complete","2013","66176725",""
"Russian Federation","2006","Total","Female","Estimate - de jure","Final figure, complete","2013","76872912",""
"Russian Federation","2006","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2013","104775157",""
"Russian Federation","2006","Urban","Male","Estimate - de jure","Final figure, complete","2013","47967026",""
"Russian Federation","2006","Urban","Female","Estimate - de jure","Final figure, complete","2013","56808131",""
"Russian Federation","2006","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2013","38274480",""
"Russian Federation","2006","Rural","Male","Estimate - de jure","Final figure, complete","2013","18209699",""
"Russian Federation","2006","Rural","Female","Estimate - de jure","Final figure, complete","2013","20064781",""
"Russian Federation","2005","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","143474219",""
"Russian Federation","2005","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","143518814",""
"Russian Federation","2005","Total","Male","Estimate - de jure","Final figure, complete","2013","66498963",""
"Russian Federation","2005","Total","Male","Estimate - de jure","Final figure, complete","2005","66602762",""
"Russian Federation","2005","Total","Female","Estimate - de jure","Final figure, complete","2005","76871457",""
"Russian Federation","2005","Total","Female","Estimate - de jure","Final figure, complete","2013","77019851",""
"Russian Federation","2005","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2013","105000366",""
"Russian Federation","2005","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2005","104719359",""
"Russian Federation","2005","Urban","Male","Estimate - de jure","Final figure, complete","2005","48150424",""
"Russian Federation","2005","Urban","Male","Estimate - de jure","Final figure, complete","2013","48169679",""
"Russian Federation","2005","Urban","Female","Estimate - de jure","Final figure, complete","2013","56830687",""
"Russian Federation","2005","Urban","Female","Estimate - de jure","Final figure, complete","2005","56568935",""
"Russian Federation","2005","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2005","38754860",""
"Russian Federation","2005","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2013","38518448",""
"Russian Federation","2005","Rural","Male","Estimate - de jure","Final figure, complete","2013","18329283",""
"Russian Federation","2005","Rural","Male","Estimate - de jure","Final figure, complete","2005","18452338",""
"Russian Federation","2005","Rural","Female","Estimate - de jure","Final figure, complete","2013","20189165",""
"Russian Federation","2005","Rural","Female","Estimate - de jure","Final figure, complete","2005","20302522",""
"Russian Federation","2004","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","144067316",""
"Russian Federation","2004","Total","Male","Estimate - de jure","Final figure, complete","2013","66883860",""
"Russian Federation","2004","Total","Female","Estimate - de jure","Final figure, complete","2013","77183456",""
"Russian Federation","2004","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2013","105610817",""
"Russian Federation","2004","Urban","Male","Estimate - de jure","Final figure, complete","2013","48573353",""
"Russian Federation","2004","Urban","Female","Estimate - de jure","Final figure, complete","2013","57037464",""
"Russian Federation","2004","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2013","38456499",""
"Russian Federation","2004","Rural","Male","Estimate - de jure","Final figure, complete","2013","18310507",""
"Russian Federation","2004","Rural","Female","Estimate - de jure","Final figure, complete","2013","20145992",""
"Russian Federation","2003","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","144648618",""
"Russian Federation","2003","Total","Male","Estimate - de jure","Final figure, complete","2013","67281081",""
"Russian Federation","2003","Total","Female","Estimate - de jure","Final figure, complete","2013","77367537",""
"Russian Federation","2003","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2013","106180380",""
"Russian Federation","2003","Urban","Male","Estimate - de jure","Final figure, complete","2013","48956250",""
"Russian Federation","2003","Urban","Female","Estimate - de jure","Final figure, complete","2013","57224130",""
"Russian Federation","2003","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2013","38468238",""
"Russian Federation","2003","Rural","Male","Estimate - de jure","Final figure, complete","2013","18324830",""
"Russian Federation","2003","Rural","Female","Estimate - de jure","Final figure, complete","2013","20143408",""
"Russian Federation","2002","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2012","145513037",""
"Russian Federation","2002","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2005","145166731",""
"Russian Federation","2002","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","145306497",""
"Russian Federation","2002","Total","Male","Census - de jure - complete tabulation","Final figure, complete","2005","67605133",""
"Russian Federation","2002","Total","Male","Estimate - de jure","Final figure, complete","2013","67706316",""
"Russian Federation","2002","Total","Female","Census - de jure - complete tabulation","Final figure, complete","2005","77561598",""
"Russian Federation","2002","Total","Female","Estimate - de jure","Final figure, complete","2013","77600181",""
"Russian Federation","2002","Urban","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2005","106429049",""
"Russian Federation","2002","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2013","106523307",""
"Russian Federation","2002","Urban","Male","Census - de jure - complete tabulation","Final figure, complete","2005","49149510",""
"Russian Federation","2002","Urban","Male","Estimate - de jure","Final figure, complete","2013","49224967",""
"Russian Federation","2002","Urban","Female","Census - de jure - complete tabulation","Final figure, complete","2005","57279539",""
"Russian Federation","2002","Urban","Female","Estimate - de jure","Final figure, complete","2013","57298340",""
"Russian Federation","2002","Rural","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2005","38737682",""
"Russian Federation","2002","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2013","38783190",""
"Russian Federation","2002","Rural","Male","Census - de jure - complete tabulation","Final figure, complete","2005","18455623",""
"Russian Federation","2002","Rural","Male","Estimate - de jure","Final figure, complete","2013","18481349",""
"Russian Federation","2002","Rural","Female","Census - de jure - complete tabulation","Final figure, complete","2005","20282059",""
"Russian Federation","2002","Rural","Female","Estimate - de jure","Final figure, complete","2013","20301841",""
"Russian Federation","2001","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","145976482",""
"Russian Federation","2001","Total","Male","Estimate - de jure","Final figure, complete","2013","68130474",""
"Russian Federation","2001","Total","Female","Estimate - de jure","Final figure, complete","2013","77846008",""
"Russian Federation","2001","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2013","106898541",""
"Russian Federation","2001","Urban","Male","Estimate - de jure","Final figure, complete","2013","49504491",""
"Russian Federation","2001","Urban","Female","Estimate - de jure","Final figure, complete","2013","57394050",""
"Russian Federation","2001","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2013","39077941",""
"Russian Federation","2001","Rural","Male","Estimate - de jure","Final figure, complete","2013","18625983",""
"Russian Federation","2001","Rural","Female","Estimate - de jure","Final figure, complete","2013","20451958",""
"Saint Helena: Tristan da Cunha","2016","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2016","293","44"
"Saint Helena: Tristan da Cunha","2016","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2016","271","45"
"Saint Helena: Tristan da Cunha","2009","Total","Both Sexes","Estimate - de facto","Final figure, complete","2010","262","46,47"
"Saint Helena: Tristan da Cunha","2009","Total","Male","Estimate - de facto","Final figure, complete","2010","123","46"
"Saint Helena: Tristan da Cunha","2009","Total","Female","Estimate - de facto","Final figure, complete","2010","139","46"
"Saint Helena: Tristan da Cunha","2008","Total","Both Sexes","Estimate - de facto","Final figure, complete","2009","263","46,47"
"Saint Helena: Tristan da Cunha","2007","Total","Both Sexes","Estimate - de facto","Final figure, complete","2009","264","46,47"
"Samoa","2021","Total","Both Sexes","Census - de facto - complete tabulation","Provisional figure","2022","200010",""
"Samoa","2021","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","204138",""
"Samoa","2021","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","203552",""
"Samoa","2021","Total","Male","Census - de facto - complete tabulation","Provisional figure","2022","101906",""
"Samoa","2021","Total","Female","Census - de facto - complete tabulation","Provisional figure","2022","98104",""
"Samoa","2021","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","38047",""
"Samoa","2021","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","38000",""
"Samoa","2021","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","165552",""
"Samoa","2021","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","166091",""
"Samoa","2020","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","202506.2",""
"Samoa","2020","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","201925",""
"Samoa","2020","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","104013.6",""
"Samoa","2020","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","98492.6",""
"Samoa","2020","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","37915.8",""
"Samoa","2020","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","37869",""
"Samoa","2020","Urban","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18980",""
"Samoa","2020","Urban","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18935.8",""
"Samoa","2020","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","164590.4",""
"Samoa","2020","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","164056",""
"Samoa","2020","Rural","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","85033.6",""
"Samoa","2020","Rural","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","79556.8",""
"Samoa","2019","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","200874.4",""
"Samoa","2019","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","200293",""
"Samoa","2019","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","103233.2",""
"Samoa","2019","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","97641.2",""
"Samoa","2019","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","37784.6",""
"Samoa","2019","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","37738",""
"Samoa","2019","Urban","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18925",""
"Samoa","2019","Urban","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18859.6",""
"Samoa","2019","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","163089.8",""
"Samoa","2019","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","162555",""
"Samoa","2019","Rural","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","84308.2",""
"Samoa","2019","Rural","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","78781.6",""
"Samoa","2018","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","199242.6",""
"Samoa","2018","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","198661",""
"Samoa","2018","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","102452.8",""
"Samoa","2018","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","96789.8",""
"Samoa","2018","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","37653.4",""
"Samoa","2018","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","37607",""
"Samoa","2018","Urban","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18870",""
"Samoa","2018","Urban","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18783.4",""
"Samoa","2018","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","161589.2",""
"Samoa","2018","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","161055",""
"Samoa","2018","Rural","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","83582.8",""
"Samoa","2018","Rural","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","78006.4",""
"Samoa","2017","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","197610.8",""
"Samoa","2017","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","197030",""
"Samoa","2017","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","101672.4",""
"Samoa","2017","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","95938.4",""
"Samoa","2017","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","37522.2",""
"Samoa","2017","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","37475",""
"Samoa","2017","Urban","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18815",""
"Samoa","2017","Urban","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18707.2",""
"Samoa","2017","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","160088.6",""
"Samoa","2017","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","159554",""
"Samoa","2017","Rural","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","82857.4",""
"Samoa","2017","Rural","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","77231.2",""
"Samoa","2016","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2018","195979",""
"Samoa","2016","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","195398",""
"Samoa","2016","Total","Male","Census - de facto - complete tabulation","Final figure, complete","2018","100892",""
"Samoa","2016","Total","Female","Census - de facto - complete tabulation","Final figure, complete","2018","95087",""
"Samoa","2016","Urban","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2018","37391",""
"Samoa","2016","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","37344",""
"Samoa","2016","Urban","Male","Census - de facto - complete tabulation","Final figure, complete","2018","18760",""
"Samoa","2016","Urban","Female","Census - de facto - complete tabulation","Final figure, complete","2018","18631",""
"Samoa","2016","Rural","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2018","158588",""
"Samoa","2016","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","158054",""
"Samoa","2016","Rural","Male","Census - de facto - complete tabulation","Final figure, complete","2018","82132",""
"Samoa","2016","Rural","Female","Census - de facto - complete tabulation","Final figure, complete","2018","76456",""
"Samoa","2015","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","193483",""
"Samoa","2015","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","193766",""
"Samoa","2015","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","99640",""
"Samoa","2015","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","93843",""
"Samoa","2015","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","37259.8",""
"Samoa","2015","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","37213",""
"Samoa","2015","Urban","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18705",""
"Samoa","2015","Urban","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18554.8",""
"Samoa","2015","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","157087.4",""
"Samoa","2015","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","156553",""
"Samoa","2015","Rural","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","81406.6",""
"Samoa","2015","Rural","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","75680.8",""
"Samoa","2014","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","192067",""
"Samoa","2014","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","192134",""
"Samoa","2014","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","98978",""
"Samoa","2014","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","93090",""
"Samoa","2014","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","37128.6",""
"Samoa","2014","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","37082",""
"Samoa","2014","Urban","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18650",""
"Samoa","2014","Urban","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18478.6",""
"Samoa","2014","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","155586.8",""
"Samoa","2014","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","155052",""
"Samoa","2014","Rural","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","80681.2",""
"Samoa","2014","Rural","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","74905.6",""
"Samoa","2013","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","190652",""
"Samoa","2013","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","190502",""
"Samoa","2013","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","98315",""
"Samoa","2013","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","92336",""
"Samoa","2013","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","36997.4",""
"Samoa","2013","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","36951",""
"Samoa","2013","Urban","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18595",""
"Samoa","2013","Urban","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18402.4",""
"Samoa","2013","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","154086.2",""
"Samoa","2013","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","153552",""
"Samoa","2013","Rural","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","79955.8",""
"Samoa","2013","Rural","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","74130.4",""
"Samoa","2012","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","189236",""
"Samoa","2012","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","188871",""
"Samoa","2012","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","97653",""
